    ,user,movie
12603,1111,31547
12601,3099,4727
12600,1293,19632
12599,712,8142
12598,3701,2617
12597,1538,617
12596,82,28492
12595,1426,2947
12593,2798,2417
12592,4268,31297
12591,635,24352
12590,306,25612
12589,1489,3792
12588,2903,927
12587,264,1617
12586,369,7127
12585,719,1832
12583,355,40227
12582,404,19942
12580,1307,427
12579,530,5632
12578,1426,9702
12577,873,4077
12575,957,10487
12573,82,317
12572,2357,8577
12571,75,16527
12570,390,7827
12569,467,352
12568,404,1457
12566,285,3417
12565,747,10837
12564,201,2202
12562,1041,4697
12561,3358,8167
12560,4674,6777
12559,1132,2202
12558,257,2632
12557,425,14572
12556,1958,3407
12555,1174,9627
12554,75,28437
12553,2315,6027
12552,684,5222
12551,19,16817
12550,1587,6422
12549,1958,7667
12548,607,6217
12547,1167,9467
12545,1440,5967
12543,1615,2922
12542,635,7167
12540,3155,1907
12539,810,3792
12536,75,10912
12535,2525,4257
12534,2371,21557
12533,2875,1217
12532,110,7167
12531,75,30852
12530,383,4187
12529,3078,6662
12528,2462,8167
12527,4205,8637
12525,1300,2707
12523,4058,592
12521,1167,642
12520,789,5312
12518,180,10522
12517,1622,3897
12515,2049,1747
12514,82,26362
12513,1468,1987
12512,1013,442
12511,124,20027
12510,2385,15657
12509,2882,10992
12507,2168,5062
12506,481,15152
12505,264,14952
12504,2098,2112
12503,2161,197
12502,3197,4582
12501,3106,1832
12500,82,11022
12499,1195,4912
12497,1286,14007
12495,75,2552
12493,2525,2547
12492,1202,1182
12491,61,14727
12490,313,1907
12489,593,7607
12488,404,28152
12487,110,1237
12486,1286,5587
12485,1748,38402
12484,166,2222
12483,1426,37507
12482,446,402
12480,544,4257
12479,3568,4142
12478,1034,9077
12477,2826,7367
12476,1405,10152
12474,432,6122
12473,929,3307
12471,82,33617
12470,2980,1442
12469,2490,14762
12468,1650,5782
12467,75,32657
12466,747,2552
12465,1041,12142
12464,82,30567
12461,1405,297
12460,2448,802
12459,810,1757
12457,89,3572
12456,285,33917
12455,12,7667
12454,698,2827
12453,2357,6757
12452,383,32167
12451,782,4787
12448,705,5257
12447,1986,3902
12446,1279,752
12444,3764,797
12443,1300,40387
12442,705,14627
12441,1055,4782
12440,2819,1182
12439,110,10177
12438,1111,6357
12437,3071,11922
12436,3169,3387
12435,82,13792
12434,2700,6592
12433,404,14077
12430,2861,5967
12427,684,1297
12426,915,5442
12425,733,3902
12423,1153,17732
12422,4093,1232
12421,1440,4122
12419,271,10247
12418,1104,8377
12417,3197,592
12416,1237,8527
12414,362,1402
12413,684,892
12412,2077,5657
12411,572,6287
12410,383,10227
12409,2693,26917
12407,2210,1602
12406,425,1612
12405,425,4442
12403,2084,1007
12402,2777,8487
12401,1013,5482
12400,4380,5697
12399,873,11652
12398,75,41067
12397,306,18387
12396,1909,3627
12395,376,11212
12394,1300,10752
12390,152,1547
12389,383,24007
12388,1748,642
12386,1804,23592
12385,1111,16112
12384,3358,187
12380,82,9907
12379,1300,2482
12378,817,18182
12377,320,3677
12376,292,3192
12375,894,4762
12374,2749,38322
12373,691,1847
12372,1139,18807
12371,2077,2832
12370,383,22312
12369,2595,21652
12366,2910,852
12365,1685,1217
12364,1006,847
12363,432,7342
12362,1727,28682
12361,1244,4442
12360,61,3457
12359,1405,847
12357,404,5837
12355,383,1002
12354,873,672
12353,1594,3787
12352,2035,9047
12351,2035,2112
12350,824,267
12349,2343,7237
12348,1125,2112
12346,2427,3097
12345,383,5142
12344,12,10052
12343,2175,5767
12340,3932,4282
12338,2882,5347
12337,1531,12027
12336,761,8362
12335,3232,7392
12334,2252,8332
12333,1237,11652
12332,936,5077
12331,1895,8167
12330,481,36342
12329,383,13752
12328,383,11997
12327,2077,6107
12326,320,16437
12325,12,8767
12324,285,3402
12323,1006,28582
12322,201,3222
12321,187,4772
12320,446,9997
12317,124,3922
12316,1104,3097
12315,4149,842
12314,257,19567
12313,488,6167
12312,544,5082
12311,2721,7827
12310,1524,4507
12309,2378,7792
12308,747,14067
12307,12,32162
12306,1300,8797
12305,1762,5132
12304,1489,8422
12303,922,9957
12302,68,987
12301,964,9402
12298,1055,5022
12297,89,15962
12296,4352,7342
12295,2525,5757
12294,768,1107
12293,2672,297
12292,1111,2137
12291,404,1002
12290,1797,13317
12289,2350,3647
12288,89,8687
12287,320,13687
12286,1153,892
12284,691,967
12283,313,18982
12282,369,1352
12281,1258,1262
12280,1132,427
12279,1069,4142
12278,362,3802
12277,1615,2017
12276,180,20037
12275,264,12702
12274,1643,8667
12273,12,3472
12272,502,16527
12270,3400,9692
12269,383,12552
12268,1307,4497
12266,201,27962
12265,747,2257
12264,2805,7782
12263,446,24402
12262,684,5807
12261,628,4582
12260,4597,7917
12259,2392,6702
12258,2238,6372
12257,138,312
12256,1426,15342
12254,4345,302
12253,180,2832
12252,1825,152
12251,866,6772
12250,502,15122
12249,754,3577
12248,89,42187
12247,964,22972
12246,1594,2667
12245,1615,4767
12244,40,2732
12243,19,262
12242,327,1097
12241,1132,1592
12240,3498,7002
12239,873,6347
12238,1300,2732
12237,1748,2562
12235,19,2627
12234,2770,2997
12233,1426,12892
12232,404,22937
12231,628,1397
12230,2924,1397
12227,747,2862
12226,810,11387
12225,2168,2732
12223,201,7867
12222,1020,957
12221,341,352
12220,40,8342
12219,306,19172
12217,3330,7097
12216,264,11157
12215,1692,10037
12214,439,2372
12213,1545,4112
12212,971,3027
12211,3274,9522
12209,1790,857
12208,537,882
12207,1349,8597
12206,2301,9987
12205,2049,2112
12204,306,2107
12203,2994,3797
12202,54,4122
12201,1629,4812
12200,2553,9127
12198,215,5697
12197,3309,15017
12196,404,17147
12195,2917,4082
12194,1629,4692
12193,201,2977
12192,817,3062
12191,2686,8862
12190,1916,11602
12189,2749,9142
12188,1706,8602
12187,383,10877
12186,327,5897
12185,2833,40307
12184,3218,6622
12183,1727,20107
12182,201,2227
12181,2595,417
12180,3155,3472
12179,1825,5057
12178,306,12982
12175,796,6407
12174,404,24927
12173,1846,952
12172,1300,3297
12171,306,17682
12170,3351,9437
12169,201,17347
12168,1853,3167
12167,2896,3797
12166,614,4742
12165,1930,10452
12164,1055,7822
12163,82,36402
12161,481,33912
12160,2315,6687
12159,1167,847
12158,705,6222
12157,180,2962
12154,1475,582
12153,201,6527
12152,747,172
12151,502,957
12149,383,17947
12148,2945,14727
12147,1489,7337
12146,1930,9422
12145,2770,9047
12144,264,372
12143,4513,102
12141,957,477
12140,1041,6562
12139,1321,15667
12138,873,30817
12137,264,34307
12136,908,1432
12135,1300,3012
12134,2378,5102
12132,180,18032
12131,1468,29812
12129,1328,747
12126,2819,502
12125,663,87
12124,747,18747
12123,3974,3167
12122,82,902
12121,82,22522
12120,12,2587
12119,1237,9782
12117,446,10552
12116,264,3002
12115,4548,672
12114,4380,4617
12113,1468,442
12112,495,1002
12111,3267,4692
12110,3589,39242
12109,327,2827
12108,3505,427
12107,2014,10282
12105,1244,4002
12104,2672,1532
12102,2553,3387
12101,1979,28732
12100,383,1972
12099,187,8397
12098,1300,11062
12096,1006,5752
12095,1125,7312
12094,110,8667
12093,894,4957
12092,264,17732
12090,61,17762
12089,3078,17407
12088,4597,2827
12087,404,10612
12086,1405,2972
12085,383,5002
12082,1328,20932
12081,4149,507
12080,964,18012
12079,1643,1702
12078,1531,17082
12077,873,36257
12076,2245,11652
12074,383,5597
12073,3561,177
12072,747,45057
12071,341,8957
12070,719,7667
12069,789,1197
12068,404,8647
12066,75,12172
12065,404,1837
12064,1069,3322
12063,376,1402
12062,4142,6587
12061,1930,1597
12060,96,10527
12059,894,8552
12058,75,5397
12055,404,9902
12054,19,21887
12053,243,6287
12052,201,22072
12051,3225,467
12050,1342,2132
12049,2231,38737
12048,439,4537
12046,796,4382
12045,1363,6157
12043,1167,12697
12042,110,14412
12041,1804,26352
12040,908,10327
12039,124,25847
12038,264,2207
12036,957,362
12035,383,3547
12033,75,33677
12032,537,6592
12031,1202,6932
12030,432,5697
12028,4170,16857
12027,320,15387
12026,768,842
12024,3281,8012
12023,1895,102
12022,3561,2597
12021,2630,3342
12020,1153,13922
12019,2189,14412
12018,2049,8222
12017,3050,7557
12016,2707,497
12015,3680,1657
12014,1055,2202
12013,607,1307
12012,726,2477
12010,2084,12052
12009,992,1567
12008,1300,12027
12007,3652,2017
12006,1545,10187
12005,110,6067
12003,180,7582
12002,1167,9822
12001,2091,137
12000,1349,2302
11999,3274,3387
11997,635,642
11996,572,2732
11995,271,7807
11994,201,1352
11993,271,22187
11992,4548,4617
11991,341,1692
11990,1426,8612
11989,1216,7317
11988,2350,9042
11983,222,792
11982,1055,14912
11981,1237,3922
11980,530,4657
11979,75,38742
11977,3820,1052
11976,201,5757
11975,264,13157
11974,1055,19802
11970,292,5777
11969,1426,19107
11968,873,15312
11967,2686,7297
11965,89,1732
11964,1713,1217
11963,628,11247
11960,2028,417
11959,607,6167
11958,2693,3882
11957,4177,3762
11956,2756,1442
11955,404,4552
11954,313,14922
11952,3232,4382
11951,61,6917
11950,1713,19172
11949,82,37732
11948,159,30727
11947,404,5447
11946,306,132
11945,1650,11167
11944,1223,4162
11943,404,4772
11942,1020,21317
11941,299,1762
11940,873,22837
11938,2238,8942
11937,3897,3177
11936,82,5752
11934,2385,32
11933,26,5377
11932,383,2377
11931,75,7182
11930,82,14747
11929,2014,592
11926,418,2417
11925,3246,1192
11924,208,22442
11923,488,6052
11922,271,23612
11921,2140,15962
11919,2868,1182
11918,320,17762
11915,124,7437
11913,1608,4437
11912,1440,2202
11911,1426,7557
11910,2189,16777
11909,3176,892
11908,2742,4257
11907,306,14872
11906,3113,3057
11905,404,1852
11904,3540,1477
11903,397,1747
11900,313,22832
11898,873,32287
11897,481,13942
11896,439,12662
11895,1426,5422
11894,1979,23277
11893,1174,6167
11892,1860,5312
11891,1300,11902
11889,936,6177
11888,1055,3322
11887,404,4697
11885,2609,7342
11884,292,17082
11882,110,702
11879,712,9422
11878,2819,3062
11877,320,7977
11875,698,3457
11874,3722,457
11873,320,3922
11872,3470,14512
11871,4534,4812
11870,3456,14512
11869,488,18627
11866,1489,1832
11865,810,4822
11864,740,6232
11863,635,37322
11862,1538,197
11861,2686,5787
11858,1356,672
11857,2532,35327
11856,901,6662
11855,2672,2017
11854,1524,4762
11853,397,17562
11852,1657,287
11848,831,2467
11846,285,22627
11845,1125,5772
11844,1846,23632
11843,1426,10127
11842,2798,4582
11841,1237,6907
11840,404,38102
11839,2448,24232
11838,572,2147
11837,2294,9352
11835,1069,957
11833,75,24392
11832,320,6567
11831,1237,17122
11830,299,9152
11827,2077,25372
11826,1097,1537
11824,313,27647
11823,810,27
11822,3855,2012
11821,1013,2012
11820,26,10437
11819,1293,8387
11818,481,9372
11817,75,21972
11816,1587,4887
11814,12,11507
11811,404,10137
11810,3498,242
11809,4555,28057
11808,4408,21902
11807,124,6077
11806,4380,14387
11805,544,7067
11804,4051,1452
11801,446,7152
11800,243,2632
11799,747,3247
11797,670,9942
11795,1671,3367
11794,1923,4912
11793,222,5847
11790,607,1412
11789,1440,1487
11788,2168,5222
11787,1839,1202
11786,1608,522
11785,852,12732
11784,747,25572
11783,2805,172
11781,1412,9077
11779,481,19702
11778,1013,102
11776,873,29387
11775,1706,35012
11774,2189,10442
11772,481,19177
11771,131,1397
11770,1608,3477
11769,341,4262
11768,3190,1477
11767,656,567
11766,698,25452
11765,2455,28712
11764,1804,1967
11762,1517,15427
11760,957,92
11759,1111,9077
11758,439,44997
11757,439,4082
11756,747,5857
11754,2357,6882
11753,1524,832
11752,2525,20172
11751,887,11132
11750,4086,19972
11749,1265,1612
11748,75,8082
11747,2427,41187
11746,313,14612
11745,964,1742
11744,747,17562
11743,628,7197
11742,1923,25712
11741,1125,7272
11740,530,2057
11739,131,4372
11738,425,2657
11737,3834,2002
11736,1146,272
11735,3351,6167
11734,299,21552
11733,1265,4147
11732,726,702
11731,82,18747
11730,873,6472
11728,4415,3957
11727,201,1442
11726,1111,3222
11725,3064,417
11724,383,3352
11723,2469,6757
11722,3155,2962
11720,131,39822
11719,2329,2017
11718,2392,582
11717,544,19672
11716,320,8707
11712,26,732
11711,1272,2462
11708,222,11717
11707,1797,5062
11705,1048,20852
11703,1300,34292
11702,831,10492
11701,1300,32312
11700,3337,1192
11699,278,1957
11697,1363,2112
11696,2112,1192
11695,285,7362
11692,873,8862
11691,481,427
11689,3701,2222
11687,19,8997
11686,2406,1607
11685,47,967
11684,2595,7662
11683,1132,1532
11682,866,312
11680,677,42472
11679,1706,14682
11678,936,11797
11677,376,5467
11676,810,6227
11675,3155,10272
11674,82,18742
11673,4093,7167
11671,1545,5307
11670,2385,4692
11669,1468,2997
11668,446,3222
11667,922,14792
11666,89,927
11665,873,20742
11664,201,3092
11663,3113,7927
11662,467,1697
11661,1146,20822
11659,26,13532
11658,271,1717
11657,1909,4437
11656,3897,6077
11655,845,1217
11654,544,12247
11653,719,4397
11652,4247,9312
11651,2315,9327
11650,901,21812
11649,278,112
11647,530,20567
11643,607,337
11642,1832,8997
11641,1972,27457
11640,1111,12707
11639,2567,712
11638,285,1512
11637,1230,13407
11636,1769,1442
11635,495,5532
11634,320,2647
11633,439,2137
11632,971,38902
11631,1104,9402
11630,719,1802
11629,530,967
11628,607,18427
11627,82,23252
11626,1426,6437
11625,3813,172
11624,2266,13837
11623,957,327
11622,362,23632
11620,271,4407
11619,2364,44667
11617,1545,13922
11616,3253,3497
11615,4639,11737
11613,1846,3762
11612,621,677
11610,4303,7737
11609,2035,27767
11608,971,16192
11607,397,4327
11606,1314,1987
11605,2343,14327
11604,705,13947
11603,3064,5767
11602,1832,4237
11601,922,3322
11600,320,38472
11598,1293,11302
11597,2392,2727
11595,152,312
11594,614,14032
11593,1853,13052
11592,1202,787
11590,4464,857
11589,2245,15187
11588,2532,9802
11587,1258,11317
11586,635,11587
11585,551,8942
11583,1825,2817
11582,1440,11532
11581,1237,18427
11580,1692,4947
11579,75,20627
11578,922,27887
11577,698,9777
11576,1888,1007
11575,810,23362
11574,376,18532
11573,964,977
11572,264,1612
11571,537,11042
11570,1629,1872
11568,1153,2817
11567,96,832
11566,383,8442
11564,4534,5382
11563,537,9462
11562,3211,6482
11561,3218,11257
11558,628,2252
11556,852,4382
11553,1622,16437
11552,747,43542
11550,1041,7367
11548,3008,6317
11547,810,1247
11546,1104,8577
11545,3274,7292
11544,4128,14787
11543,908,17482
11542,621,5442
11541,824,2592
11540,1258,102
11539,1517,17337
11538,495,14807
11536,2427,30957
11535,537,987
11534,1440,6317
11532,12,17022
11531,810,8687
11530,782,7227
11528,1601,3322
11527,1615,8597
11526,201,13912
11525,2343,1632
11524,313,31212
11523,236,277
11520,3239,417
11519,3428,1347
11517,292,6912
11516,761,6397
11515,2427,307
11514,2917,9117
11513,82,11652
11511,2847,14512
11510,1013,617
11509,607,2037
11506,600,1672
11505,264,3162
11504,3904,10057
11503,1496,23977
11500,1174,22622
11499,1041,9787
11498,3491,20882
11497,82,12772
11496,3792,567
11495,1363,15947
11494,82,4657
11493,404,16337
11491,2756,2037
11490,901,2182
11489,2560,4937
11488,684,15772
11485,1804,24047
11484,3575,6627
11482,1174,13072
11480,285,23877
11478,4058,3887
11477,831,2512
11476,1216,16642
11475,481,722
11473,1860,12717
11471,628,8357
11470,754,10317
11466,1713,13977
11465,2763,1037
11464,670,2612
11463,131,10607
11462,1825,4077
11461,635,36197
11460,418,2207
11459,747,6372
11458,2189,11022
11457,488,11577
11456,1426,38987
11455,572,2727
11454,957,5902
11453,1517,3892
11450,698,1032
11449,404,11542
11448,54,31982
11447,894,20277
11446,404,5027
11445,2175,7882
11443,1111,7337
11442,2245,212
11441,3848,5397
11439,558,22072
11438,2875,5227
11437,2315,36212
11435,208,31627
11434,4478,442
11432,1111,6562
11431,1510,1192
11429,3064,16792
11428,656,9337
11427,110,3547
11426,264,20367
11424,1797,18887
11423,873,5587
11422,761,25457
11421,397,272
11420,530,2462
11419,782,2082
11418,4688,3307
11417,656,1187
11416,1076,7927
11414,2273,8882
11412,1125,2322
11411,271,38637
11410,1006,14567
11409,2952,1052
11408,2343,1007
11407,201,1127
11406,215,417
11405,1685,9952
11404,2595,1402
11403,3512,3902
11402,1391,7517
11401,1559,337
11400,264,1987
11399,698,16557
11398,103,727
11397,306,7757
11396,2868,2622
11395,89,1477
11394,19,2082
11393,376,7912
11392,82,11477
11391,124,5327
11389,2973,19602
11388,201,5752
11387,663,21887
11385,838,5107
11384,565,8117
11383,1853,2597
11382,1055,6912
11381,145,11512
11380,922,882
11379,873,5042
11378,264,5657
11377,446,6447
11376,82,17297
11374,3855,3527
11372,201,5507
11370,747,11427
11369,404,15867
11368,1804,12027
11367,404,6162
11366,3309,27812
11365,264,6882
11364,89,30087
11363,1279,2947
11362,2735,772
11361,2014,13352
11360,2672,4297
11359,1013,7872
11358,1265,1742
11357,1538,4257
11356,3120,8737
11355,649,402
11354,278,477
11353,89,6182
11352,1104,10177
11351,2315,14487
11350,1034,1037
11349,1755,3307
11347,1594,1262
11345,747,19087
11343,1426,2412
11342,12,16472
11341,1069,1187
11339,922,19122
11338,1426,2227
11336,1790,527
11335,635,29907
11334,1111,12432
11333,635,2207
11332,2406,1547
11331,159,8167
11330,1342,5022
11327,495,1967
11326,565,3792
11325,1867,3122
